N-be75eec_750,8.481811046600342,70273771
N-be75np_750,8.09583306312561,139985264
N-be75oi_750,8.57602596282959,56659838
N-be75tot_750,8.214834451675415,242634641
N-stabu70_750,8.58556318283081,57318702
N-stabu74_750,8.490498065948486,86209359
N-stabu75_750,9.654222249984741,89338333
N-t59b11xx_750,7.957799434661865,58894645
N-t59d11xx_750,8.66230034828186,29470290
N-t59f11xx_750,7.147650718688965,28549410
N-t59i11xx_750,7.934063911437988,2027851299
N-t59n11xx_750,8.378806352615356,5586402
N-t65b11xx_750,8.742566108703613,127625611
N-t65d11xx_750,8.845426559448242,66806311
N-t65f11xx_750,8.316061735153198,62363752
N-t65i11xx_750,7.526034116744995,4846217539
N-t65l11xx_750,7.102792501449585,4834982
N-t65n11xx_750,10.228967666625977,9894709
N-t65w11xx_750,8.299453973770142,41174944635
N-t69r11xx_750,9.305938482284546,232450159
N-t70b11xx_750,9.347613334655762,179063456
N-t70d11xx_750,9.183134078979492,116728214
N-t70d11xxb_750,9.559707880020142,110831662
N-t70f11xx_750,8.377314805984497,101745473
N-t70i11xx_750,9.798938751220703,7483210061
N-t70k11xx_750,9.270520687103271,16383932300
N-t70l11xx_750,7.40416955947876,7708824
N-t70n11xx_750,8.383638381958008,16683937
N-t70u11xx_750,8.859458684921265,5848689100
N-t70w11xx_750,8.313493013381958,67001870516
N-t70x11xx_750,8.382170915603638,82674731994
N-t74d11xx_750,9.107163429260254,177016221
N-t75d11xx_750,7.7775232791900635,180887946
N-t75e11xx_750,10.066624641418457,806925641
N-t75i11xx_750,8.866018772125244,20884597187
N-t75k11xx_750,7.297682762145996,29955491
N-t75n11xx_750,8.002931833267212,31291892
N-t75u11xx_750,8.951420307159424,17023913282
N-tiw56n54_750,9.20186185836792,14915409
N-tiw56n58_750,8.127237796783447,20322302
N-tiw56n62_750,8.893336057662964,28985390
N-tiw56n66_750,8.786548852920532,37595728
N-tiw56n67_750,8.703887462615967,44036292
N-tiw56n72_750,8.933699607849121,75935863
N-tiw56r54_750,7.714596748352051,16804951
N-tiw56r58_750,8.603462219238281,21259447
N-tiw56r66_750,8.567063093185425,34767659
N-tiw56r67_750,8.493706226348877,39004387
N-tiw56r72_750,8.57889461517334,50749717
N-usa79_750,9.075364351272583,154801421
