N-be75eec_150,0.23913121223449707,3428002
N-be75np_150,0.21068620681762695,7036796
N-be75oi_150,0.25635218620300293,2221161
N-be75tot_150,0.2549867630004883,11958017
N-stabu1_150,0.22990131378173828,2836229
N-stabu2_150,0.2062511444091797,4252349
N-stabu3_150,0.19771647453308105,4435643
N-t59b11xx_150,0.23277616500854492,3162490
N-t59d11xx_150,0.21433043479919434,1441103
N-t59f11xx_150,0.24895310401916504,1522456
N-t59n11xx_150,0.2086048126220703,312580
N-t65b11xx_150,0.2260758876800537,6331977
N-t65d11xx_150,0.25920534133911133,3486585
N-t65f11xx_150,0.23285317420959473,3101222
N-t65l11xx_150,0.20062947273254395,249067
N-t65n11xx_150,0.2869987487792969,542739
N-t69r11xx_150,0.23586773872375488,11597493
N-t70b11xx_150,0.20517873764038086,9437109
N-t70d11xn_150,0.23689508438110352,5742649
N-t70d11xx_150,0.23550915718078613,6038324
N-t70f11xx_150,0.2424163818359375,5045196
N-t70l11xx_150,0.27132368087768555,425581
N-t70n11xx_150,0.24333858489990234,930033
N-t74d11xx_150,0.2657277584075928,9223866
N-t75d11xx_150,0.23951101303100586,9449956
N-t75e11xx_150,0.20308828353881836,40612705
N-t75k11xx_150,0.2536611557006836,1512337
N-t75n11xx_150,0.24261808395385742,1699696
N-tiw56n54_150,0.22603297233581543,820908
N-tiw56n58_150,0.22742295265197754,1125880
N-tiw56n62_150,0.26293134689331055,1603502
N-tiw56n66_150,0.24199318885803223,2074443
N-tiw56n67_150,0.25818943977355957,2338069
N-tiw56n72_150,0.23957085609436035,4052562
N-tiw56r54_150,0.2200615406036377,940414
N-tiw56r58_150,0.22446417808532715,1194310
N-tiw56r66_150,0.24834632873535156,1901715
N-tiw56r67_150,0.25605034828186035,2027046
N-tiw56r72_150,0.2626307010650635,2782951
