N-be75eec_150,0.03206586837768555,3285293
N-be75np_150,0.02219843864440918,6735618
N-be75oi_150,0.027263879776000977,2149197
N-be75tot_150,0.023586511611938477,11439081
N-stabu1_150,0.021301746368408203,2745077
N-stabu2_150,0.022696733474731445,4100512
N-stabu3_150,0.02172255516052246,4307868
N-t59b11xx_150,0.024190187454223633,3049290
N-t59d11xx_150,0.02526116371154785,1379579
N-t59f11xx_150,0.02341008186340332,1454691
N-t59n11xx_150,0.02381610870361328,303024
N-t65b11xx_150,0.022787809371948242,6092637
N-t65d11xx_150,0.023668766021728516,3351908
N-t65f11xx_150,0.02176952362060547,2959381
N-t65l11xx_150,0.02725982666015625,237878
N-t65n11xx_150,0.022811174392700195,517459
N-t69r11xx_150,0.0244903564453125,11096873
N-t70b11xx_150,0.025068283081054688,8973797
N-t70d11xn_150,0.020581960678100586,5456735
N-t70d11xx_150,0.025179147720336914,5809391
N-t70f11xx_150,0.029544353485107422,4892428
N-t70l11xx_150,0.026677370071411133,404076
N-t70n11xx_150,0.02178668975830078,896872
N-t74d11xx_150,0.02021169662475586,8889615
N-t75d11xx_150,0.024378061294555664,9157310
N-t75e11xx_150,0.021834850311279297,38916117
N-t75k11xx_150,0.022101163864135742,1441378
N-t75n11xx_150,0.0234835147857666,1623702
N-tiw56n54_150,0.021088600158691406,794627
N-tiw56n58_150,0.02080368995666504,1090843
N-tiw56n62_150,0.022644519805908203,1518191
N-tiw56n66_150,0.02080512046813965,1970845
N-tiw56n67_150,0.02054452896118164,2206210
N-tiw56n72_150,0.02064371109008789,3865320
N-tiw56r54_150,0.021668195724487305,911474
N-tiw56r58_150,0.020670652389526367,1155343
N-tiw56r66_150,0.022499799728393555,1807691
N-tiw56r67_150,0.020769119262695312,1915468
N-tiw56r72_150,0.022789716720581055,2614852
