N-be75eec_150,0.1371293067932129,3291107
N-be75np_150,0.10843706130981445,6753977
N-be75oi_150,0.1594984531402588,2151880
N-be75tot_150,0.12225770950317383,11460831
N-stabu1_150,0.13790416717529297,2750208
N-stabu2_150,0.15964078903198242,4113465
N-stabu3_150,0.1360323429107666,4317375
N-t59b11xx_150,0.1755993366241455,3061725
N-t59d11xx_150,0.16579079627990723,1387756
N-t59f11xx_150,0.12233591079711914,1457872
N-t59n11xx_150,0.14052104949951172,303849
N-t65b11xx_150,0.1379852294921875,6106267
N-t65d11xx_150,0.16484999656677246,3362863
N-t65f11xx_150,0.12511205673217773,2966297
N-t65l11xx_150,0.11983108520507812,238349
N-t65n11xx_150,0.1432652473449707,519127
N-t69r11xx_150,0.12228560447692871,11116659
N-t70b11xx_150,0.1267256736755371,9000526
N-t70d11xn_150,0.16836953163146973,5490214
N-t70d11xx_150,0.16355609893798828,5834993
N-t70f11xx_150,0.14474940299987793,4911458
N-t70l11xx_150,0.14215660095214844,404502
N-t70n11xx_150,0.16577911376953125,899155
N-t74d11xx_150,0.1613600254058838,8913692
N-t75d11xx_150,0.17060232162475586,9184345
N-t75e11xx_150,0.16501879692077637,39053971
N-t75k11xx_150,0.15769529342651367,1448780
N-t75n11xx_150,0.16283798217773438,1629747
N-tiw56n54_150,0.12988662719726562,797145
N-tiw56n58_150,0.13783621788024902,1095286
N-tiw56n62_150,0.16913485527038574,1524654
N-tiw56n66_150,0.16863083839416504,1980154
N-tiw56n67_150,0.15345025062561035,2212600
N-tiw56n72_150,0.15640616416931152,3881526
N-tiw56r54_150,0.14022374153137207,914680
N-tiw56r58_150,0.12230205535888672,1159702
N-tiw56r66_150,0.1185903549194336,1812089
N-tiw56r67_150,0.1626427173614502,1921930
N-tiw56r72_150,0.13393020629882812,2620481
