N-be75eec_150,0.8631601333618164,3325658
N-be75np_150,0.7524135112762451,6802433
N-be75oi_150,0.9100527763366699,2161924
N-be75tot_150,0.6495392322540283,11534009
N-stabu1_150,0.8916256427764893,2768461
N-stabu2_150,1.2722289562225342,4136589
N-stabu3_150,0.36386704444885254,4338078
N-t59b11xx_150,1.678229570388794,3089365
N-t59d11xx_150,1.1387519836425781,1397216
N-t59f11xx_150,1.0081183910369873,1472842
N-t59n11xx_150,0.6202003955841064,305704
N-t65b11xx_150,0.6560187339782715,6127459
N-t65d11xx_150,1.097466230392456,3403533
N-t65f11xx_150,0.6572184562683105,2985549
N-t65l11xx_150,0.6658797264099121,240360
N-t65n11xx_150,1.527249813079834,523533
N-t69r11xx_150,0.9433121681213379,11212082
N-t70b11xx_150,1.1848673820495605,9061639
N-t70d11xn_150,1.5907974243164062,5538461
N-t70d11xx_150,1.8310503959655762,5875450
N-t70f11xx_150,0.538109302520752,4927105
N-t70l11xx_150,0.5838959217071533,406808
N-t70n11xx_150,1.0802154541015625,905929
N-t74d11xx_150,4.631005764007568,8993638
N-t75d11xx_150,1.0665669441223145,9265146
N-t75e11xx_150,0.7193260192871094,39242886
N-t75k11xx_150,1.241100549697876,1460103
N-t75n11xx_150,1.3610849380493164,1645219
N-tiw56n54_150,0.8036715984344482,803586
N-tiw56n58_150,0.9799013137817383,1103989
N-tiw56n62_150,0.7372264862060547,1535627
N-tiw56n66_150,1.0904617309570312,2002635
N-tiw56n67_150,1.2076950073242188,2222324
N-tiw56n72_150,0.6218774318695068,3899058
N-tiw56r54_150,1.8335320949554443,920984
N-tiw56r58_150,0.3512570858001709,1164937
N-tiw56r66_150,1.467437744140625,1836945
N-tiw56r67_150,1.0612192153930664,1934324
N-tiw56r72_150,0.939192533493042,2637440
