N-be75eec_150,3.2268893718719482,3209247
N-be75np_150,5.818639755249023,6605750
N-be75oi_150,1.5700793266296387,2166609
N-be75tot_150,7.636475563049316,11396004
N-stabu1_150,3.880549907684326,2640542
N-stabu2_150,4.836663484573364,4003938
N-stabu3_150,4.925604343414307,4227931
N-t59b11xx_150,1.0329926013946533,2958745
N-t59d11xx_150,2.5733559131622314,1292104
N-t59f11xx_150,2.290574073791504,1381520
N-t59n11xx_150,0.8710606098175049,298781
N-t65b11xx_150,5.504262685775757,5914071
N-t65d11xx_150,4.548868179321289,3233110
N-t65f11xx_150,3.9989421367645264,2896923
N-t65l11xx_150,0.5015256404876709,243048
N-t65n11xx_150,1.1375517845153809,515077
N-t69r11xx_150,5.76789665222168,11028827
N-t70b11xx_150,6.0017454624176025,8927860
N-t70d11xn_150,6.592391729354858,5345465
N-t70d11xx_150,6.572789430618286,5664850
N-t70f11xx_150,5.274285316467285,4673513
N-t70l11xx_150,0.6182911396026611,410794
N-t70n11xx_150,1.5297625064849854,881938
N-t74d11xx_150,8.156404495239258,8629319
N-t75d11xx_150,8.631589889526367,8898902
N-t75e11xx_150,14.350464344024658,38720664
N-t75k11xx_150,2.243278741836548,1419475
N-t75n11xx_150,2.2965590953826904,1635160
N-tiw56n54_150,1.8431949615478516,763972
N-tiw56n58_150,2.4969513416290283,1056995
N-tiw56n62_150,2.902576208114624,1504267
N-tiw56n66_150,3.908601760864258,1934720
N-tiw56n67_150,3.611915349960327,2200613
N-tiw56n72_150,4.832545757293701,3842312
N-tiw56r54_150,2.5059211254119873,884683
N-tiw56r58_150,2.437325954437256,1131027
N-tiw56r66_150,3.35563588142395,1765711
N-tiw56r67_150,3.4414329528808594,1907331
N-tiw56r72_150,4.155632257461548,2602730
