N-be75eec_150,0.00063323974609375,2823008
N-be75np_150,0.0006897449493408203,5838600
N-be75oi_150,0.0005118846893310547,1907085
N-be75tot_150,0.0008082389831542969,10034302
N-stabu1_150,0.00069427490234375,2377128
N-stabu2_150,0.0007796287536621094,3559209
N-stabu3_150,0.000698089599609375,3729555
N-t59b11xx_150,0.0006313323974609375,2624695
N-t59d11xx_150,0.0006248950958251953,1204398
N-t59f11xx_150,0.0005893707275390625,1260461
N-t59n11xx_150,0.0004899501800537109,263970
N-t65b11xx_150,0.001027822494506836,5306338
N-t65d11xx_150,0.0007677078247070312,2967235
N-t65f11xx_150,0.0007619857788085938,2624859
N-t65l11xx_150,0.00044083595275878906,210709
N-t65n11xx_150,0.0005462169647216797,440525
N-t69r11xx_150,0.0006725788116455078,9565845
N-t70b11xx_150,0.0007865428924560547,8066488
N-t70d11xn_150,0.0007240772247314453,4810034
N-t70d11xx_150,0.0007107257843017578,5177859
N-t70f11xx_150,0.0007343292236328125,4180958
N-t70l11xx_150,0.0005667209625244141,350995
N-t70n11xx_150,0.0006148815155029297,788555
N-t74d11xx_150,0.0007407665252685547,7879462
N-t75d11xx_150,0.0007290840148925781,8124474
N-t75e11xx_150,0.0007624626159667969,35007314
N-t75k11xx_150,0.0005915164947509766,1272935
N-t75n11xx_150,0.0006008148193359375,1440164
N-tiw56n54_150,0.0006344318389892578,706436
N-tiw56n58_150,0.0006170272827148438,965726
N-tiw56n62_150,0.0007071495056152344,1347276
N-tiw56n66_150,0.0006518363952636719,1745685
N-tiw56n67_150,0.0006315708160400391,1960575
N-tiw56n72_150,0.0006635189056396484,3403167
N-tiw56r54_150,0.0005693435668945312,808613
N-tiw56r58_150,0.0005693435668945312,1017774
N-tiw56r66_150,0.0008325576782226562,1611797
N-tiw56r67_150,0.0007431507110595703,1723336
N-tiw56r72_150,0.0007052421569824219,2286791
